Reg Num,Name,Address,Status,Phone,Broker
291,BUCKLEY INS. H/B- ETOBICOKE,"91, RABBIT LANE, ETOBICOKE, ONTARIO, CANADA, M9B 5T1",Corporation,,
291,BUCKLEY INS. H/B- HOLLAND LANDING,"30, FRENCH CRES, HOLLAND LANDING, ONTARIO, CANADA, L9N 1J8",Corporation,,
291,BUCKLEY INS. H/B- INNISFIL,"724, 10TH LINE, INNISFIL, ONTARIO, CANADA, L9S 3N8",Corporation,,
291,BUCKLEY INS. H/B- JANETVILLE,"510, JANETVILLE RD, JANETVILLE, ONTARIO, CANADA, L0B 1K0",Corporation,,
291,BUCKLEY INS. H/B- KESWICK,"10, CARRICK AVE, KESWICK, ONTARIO, CANADA, L4P 3R5",Corporation,,
291,BUCKLEY INS. H/B- LINDSAY,"49, REGENT ST, LINDSAY, ONTARIO, CANADA, K9V 3V3",Corporation,,
291,BUCKLEY INS. H/B- LONDON,"221, ATKINSON BLVD, LONDON, ONTARIO, CANADA, N5W 4Z5",Corporation,,
291,BUCKLEY INS. H/B- LONDON 2,"1922, FREDERICK CRES, LONDON, ONTARIO, CANADA, N5W 0A5",Corporation,,
291,BUCKLEY INS. H/B- MAPLE,"11724, DUFFERIN ST, MAPLE, ONTARIO, CANADA, L6A 1S2",Corporation,,
291,BUCKLEY INS. H/B- ORILLIA,"179, JULIA CRES, ORILLIA, ONTARIO, CANADA, L3V 7W8",Corporation,,
291,BUCKLEY INS. H/B- PICKERING,"1865, GLENANNA RD, #301, PICKERING, ONTARIO, CANADA, L1V 3V5",Corporation,,
291,BUCKLEY INS. H/B- UXBRIDGE,"1, TESTA RD, #18, UXBRIDGE, ONTARIO, CANADA, L9P 1Y8",Corporation,,
291,BUCKLEY INS. H/B- UXBRIDGE 2,"92, PLANKS LANE, UXBRIDGE, ONTARIO, CANADA, L9P 1K6",Corporation,,
291,BUCKLEY INSURANCE BROKERS LTD,"247, MAIN STREET SOUTH, NEWMARKET, ONTARIO, CANADA, L3Y 3Z4",Corporation,+1(905)836-7283,"BUCKLEY, ROBERT WILLIAM"
1,BULLFROG INSURANCE-MISSISSAUGA,"25, WATLINE AVENUE, SUITE #301, MISSISSAUGA, ONTARIO, CANADA, L4Z 2Z1",Corporation,,"BELYEA, JOHN NORMAN"
1,BURNS & WILCOX- OTTAWA,"343, PRESTON STREET, SUITE #205, OTTAWA, ONTARIO, CANADA, K1S 1N4",Wholesaler / MGA,613-237-3939,"TROUT, ROBERT WILLIAM"
1,BURROWES INS BROKERS-HAMILTON,"526, GRAYS ROAD , SUITE B , HAMILTON, ONTARIO, CANADA,",Corporation,+1(905)561-0100,"SZABO, KIMBERLEY J."
1,BUSINESS MAILING ONLY,"25 SHEPPARD AVE WEST, STE 300, TORONTO, ONTARIO, CANADA, M2N 6S6",Wholesaler / MGA,416-628-5192,"PACEVICIUS, LILIJA JOANA"
315,C I S INSURANCE BROKERS (CANADA) LIMITED,"505, HIGHWAY 7 EAST, COMMERCE GATE, SUITE 328, BLG.A, THORNHILL, ONTARIO, CANADA",Corporation,+1(905)889-2268,"JAITLEY, RISHI"
2817,C K INSURANCE BROKERS LTD.,"55, Head Street, Suite 204, DUNDAS, ONTARIO, CANADA, L9H 3H8",Corporation,+1(905)648-6950,"SOUSA, CAROL DIANNE"
1,C.M. STEELE-Hamilton,"221, Barton Street, Unit C, STONEY CREEK, ONTARIO, CANADA, L8E 2K3",Corporation,,"STEELE, WILLIAM CARTER"
13,CAMBRAIN BOUSQUET,"24, WATER STREET, LITTLE CURRENT, ONTARIO, CANADA, P0P 1K0",Corporation,705-368-2271,"SMITH, JAMES FRANKLIN"
19,CAMBRIAN – HUNTSVILLE,"42, KING WILLIAM STREET, HUNTSVILLE, ONTARIO, CANADA, P1H 1G4",Corporation,705-789-9093,"SMITH, JAMES FRANKLIN"
18,CAMBRIAN - KIRKLAND LAKE,"26, GOVERNMENT ROAD WEST, KIRKLAND LAKE, ONTARIO, CANADA, P2N 2E2",Corporation,705-567-4901,"No Principal Broker,"
17,CAMBRIAN - POWASSAN,"530, MAIN STREET, PO BOX 220, POWASSAN, ONTARIO, CANADA, P0H 1Z0",Corporation,705-724-2932,"No Principal Broker,"
16,CAMBRIAN BERTHELOT,"15, ELIZABETH WALK, ELLIOT LAKE, ONTARIO, CANADA, P5A 1Z2",Corporation,705-848-3658,"SMITH, JAMES FRANKLIN"
14,CAMBRIAN BOUSQUET,"153, ARTHUR STREET, MANITOWANING, ONTARIO, CANADA, P0P 1NO",Corporation,705-859-3744,"SMITH, JAMES FRANKLIN"
15,CAMBRIAN BOUSQUET,"43, MEREDITH STREET, GORE BAY, ONTARIO, CANADA, P0P 1H0",Corporation,705-282-2351,"SMITH, JAMES FRANKLIN"
1,CAMBRIAN-AZILDA,"9, NOTRE DAME EAST, AZILDA, ONTARIO, CANADA, P0M 1B0",Corporation,705-983-4224,"SMITH, JAMES FRANKLIN"
11,CAMBRIAN-SAULT STE MARIE,"412, ALBERT ST EAST, SAULT ST MARIE, ONTARIO, CANADA, P6A 2J8",Corporation,705-949-7656,"No Principal Broker,"
1,CAMPBELL ROY-INNISFIL,"4112, 7TH LINE, INNISFIL, ONTARIO, CANADA, L9S 3M7",Corporation,,"FAULCONER, DEREK"
3010,"CAMPBELL, ROY & ELDRIDGE INSURANCE SERVICES INC.","500, HOOD ROAD, SUITE #320, MARKHAM, ONTARIO, CANADA, L3R 9Z3",Corporation,+1(905)940-1000,"FAULCONER, DEREK"
1,CAM-RON - SARNIA,"560, EXMOUTH STREET , SUITE 105 , SARNIA, ONTARIO, CANAD",Corporation,519-337-3713,"CAMERON, CHERYL LOUISE"
21,CAN BROKERLINK-AURORA,"238, WELLINGTON STREET, SUITE #400, AURORA, ONTARIO, CANADA, L4J 1J5",Corporation,800-268-3394,
107,CAN BROKERLINK-BARRIE 3,"19, COLLIER STREET, P.O. BOX 8, BARRIE, ONTARIO, CANADA, L4M 4S9",Corporation,705-728-5934,
100,CAN BROKERLINK-BELLE RIVER,"P.O. BOX 249, 543-545 NOTRE DAME STREET, BELLE RIVER, ONTARIO, CANADA, N0R 1A0",Corporation,519-728-1432,
31,CAN BROKERLINK-CALGARY,"4124 9TH STREET SE, #100, CALGARY, ALBERTA, CANADA, T2G 3C4",Corporation,403-218-1300,
13,CAN BROKERLINK-CHAPLEAU,"P.O. BOX 159, 18 BIRCH STREET E., CHAPLEAU, ONTARIO, CANADA, P0M 1K0",Corporation,705-864-1237,
2106,CAN BROKERLINK-CHATHAM 2,"380, QUEEN STREET, UNIT #1, CHATHAM, ONTARIO, CANADA, N7M 2H6",Corporation,519-354-5115,
2106,CAN BROKERLINK-COBOURG 2,"995, ELGIN W ST, COBOURG, ONTARIO, CANADA, K9A 5J3",Corporation,+()705-639-5991,
51,CAN BROKERLINK-CORNWALL,"691, BROOKDALE AVENUE, UNIT #6, CORNWALL, ONTARIO, CANADA, K6J 5C6",Corporation,613-932-1200,
110,CAN BROKERLINK-COURTICE,"1564, KING ST EAST, COURTICE, ONTARIO, CANADA, L1E 2R7",Corporation,905-436-9090,"No Principal Broker,"
17,CAN BROKERLINK-DELHI,"815, JAMES STREET, DELHI, ONTARIO, CANADA, N4B 2C9",Corporation,519-582-1611,"No Principal Broker,"
2106,CAN BROKERLINK-FORT ERIE,"1224, GARRISON RD, P.O. BOX 1405, FORT ERIE, ONTARIO, CANADA, L2A 1P1",Corporation,+()905-871-3594,
71,CAN BROKERLINK-GUELPH,"86, WOODLAWN ROAD WEST, , GUELPH, ONTARIO, CANADA, N1H 1B2",Corporation,519-836-6100,
1,CAN BROKERLINK-HAWKESBURY,"RUE 144 MAIN ST. EAST, SUITE #101, HAWKESBURY, ONTARIO, CANADA, K6A 1A3",Corporation,866-879-1272,
10,CAN BROKERLINK-MANITOUWADGE,"40, MANITOU ROAD, P.O. BOX 190, SUITE #102, MANITOUWADGE, ONTARIO, CANADA, P0T 2",Corporation,800-465-3365,
15,CAN BROKERLINK-MARATHON,"P.O. BOX 1750, 2 ONTARIO, STE 3, MARATHON, ONTARIO, CANADA, P0T 2E0",Corporation,800-343-1216,
101,CAN BROKERLINK-MISSISSAUGA,"505, QUEENSWAY EAST, SUITE 201E, MISSISSAUGA, ONTARIO, CANADA, L5A 4B4",Corporation,905-270-4727,
16,CAN BROKERLINK-NEWCASTLE,"50, MILL STREET, UNIT D, NEWCASTLE, ONTARIO, CANADA, L1B 1L4",Corporation,70574342112807,
2106,CAN BROKERLINK-NORWOOD,"2373, COUNTY ROAD 45, NORWOOD, ONTARIO, CANADA, K0L 2V1",Corporation,,
18,CAN BROKERLINK-PETERBOROUGH,"201 GEORGE STREET N.,, SUITE #201, P.O. BOX 1180, PETERBOROUGH, ONTARIO, CANADA,",Corporation,800-465-4522,"No Principal Broker,"
2106,CAN BROKERLINK-PETROLIA 2,"4146, PETROLIA STREET, PETROLIA, ONTARIO, CANADA, N0N 1R0",Corporation,519-882-2470,
2106,CAN BROKERLINK-SARNIA 2,"774, LONDON RD, SARNIA, ONTARIO, CANADA, N7T 4Y1",Corporation,+(519)-336-4620,
109,CAN BROKERLINK-ST. CATHARINES,"195, KING STREET, ST CATHARINES, ONTARIO, CANADA, L2R 3J6",Corporation,905-688-3713,
105,CAN BROKERLINK-STITTSVILLE,"1510, MAIN STREET, P.O. BOX 89, STITTSVILLE, ONTARIO, CANADA, K2S 1A2",Corporation,613-836-5454,
91,CAN BROKERLINK-STRATHROY,"97, FRANK STREET, STRATHROY, ONTARIO, CANADA, N7G 2R5",Corporation,519-245-1720,
41,CAN BROKERLINK-WINDSOR,"2570, DOUGALL AVE, WINDSOR, ONTARIO, CANADA, N8X 1T6",Corporation,519-969-5910,
2106,CAN BROKERLINK-WOODBRIDGE 2,"10, DIRECTOR COURT, SUITE 100, WOODBRIDGE, ONTARIO, CANADA, L9S 2B5",Corporation,,
2106,CANADA BROKERLINK (ONTARIO) INC.,"ATTN: RHONDA SPADAFORE, 93 CEDAR STREET, SUDBURY, ONTARIO, CANADA, P3E 1A7",Corporation,+1(705)675-1307,"TUDHOPE, BROCKETT"
1,CANADIAN INSURANCE- WHEELTON,"3430, WHEELTON DRIVE, WINDSOR, ONTARIO, CANADA, N8W 5A7",Corporation,519-974-0886,
4110,CANAM INSURANCE SERVICES (2018) LIMITED,"3430, WHEELTON DR, WINDSOR, ONTARIO, CANADA, N8W 5A7",Corporation,+()519-974-5995,"SAVAGE, STEPHEN HARRIS"
3961,CANE + COMPANY INC.,"829, RICHMOND STREET, LONDON, ONTARIO, CANADA, N6A 3H7",Corporation,+1(519)495-0928,"MCCABE, JOSEPH VINCENT"
4154,CANOPY INSURANCE AGENCY INC.,"4170, STILL CREEK DR, SUITE 200, BURNABY, BRITISH COLUMBIA, CANADA, V5C 6C6",Corporation,+()801-763-1375,"VAN LEEUWEN, CHRIS DEMAN"
351,CANOPY INSURANCE SERVICES O/B FRANK GUALTIERI INS BROKER INC,"2000, THURSTON DRIVE, UNIT #5B, OTTAWA, ONTARIO, CANADA, K1G 4K7",Corporation,+1(613)521-8626,"GUALTIERI, FRANK"
1,CARRUTHERS NICOL -PORT ELGIN,"560, GODERICH ST, PORT ELGIN, ONTARIO, CANADA, N0H 2C4",Corporation,519-832-2093,"NICOL, KRISTY LOUISE"
4137,CASE INSURANCE BROKERS INC.,"336, MILLWOOD RD, TORONTO, ONTARIO, CANADA, M4S 1K1",Corporation,+()416-659-7231,"MCCABE, JOSEPH VINCENT"
1,CATLIN-CALGARY,"AVENUE SE, STE 1500, CALAGRY, ALBERTA, CANADA, T2P 2Z2",Wholesaler / MGA,403-539-1970,"JOYCE, GREGORY JOHN"
1,CAUSEWAY GENERAL- MISSISSAUGA,"6705, TOMKEN RD., SUITE 224, MISSISSAUGA, ONTARIO, CANADA, L5T 2J6",Corporation,905-795-1195,"ANDERSON, TERRY VAUGHN"
1,CCV INS.- HUNTSVILLE,"1-75 , MAIN STREET WEST, HUNTSVILLE, ONTARIO, CANADA, P1H 1W9",Corporation,705 783 6037,"EVANS, BRIAN ANTHONY"
1,CEDAR INSURANCE- ETOBICOKE,"23, WESTMORE DRIVE, UNIT #103, ETOBICOKE, ONTARIO, CANADA, M9V 3Y7",Corporation,416-748-7091,"MCGREGOR, RAY"
2701,CHAMBERS INSURANCE PROFESSIONALS INC.,"1502, PELHAM STREET, P.O. BOX 1092, FONTHILL, ONTARIO, CANADA, L0S 1E0",Corporation,+1(905)892-0094,"CHAMBERS, DAVID J."
3819,CHAT INSURANCE SERVICES INC.,"UNIT 101 - 260 TOWN CENTRE BLVD., MARKHAM, ONTARIO, CANADA, L3R 8H8",Corporation,+1(905)415-1188,"LI, QIANG ""BRENDAN"""
1,CHATSWORTH INSURANCE BROKERS,,Corporation,,"GRAHLMAN, DOUGLAS JOHN"
401,CHATSWORTH INSURANCE BROKERS LIMITED,"1230, 2ND E AVE, OWEN SOUND, ONTARIO, CANADA, N4K 2J3",Corporation,+1(519)372-1533,"GRAHLMAN, DOUGLAS JOHN"
1482,CHRIS F. MELLOR INSURANCE BROKERS LIMITED,"1315, LAWRENCE AVENUE EAST, SUITE 303, DON MILLS, ONTARIO, CANADA, M3A 3R3",Corporation,+1(416)444-4405,"MELLOR-HARRIS, CAROL"
1,CIS - WINDSOR - WHEELTON,"3430, WHEELTON DRIVE, WINDSOR, ONTARIO, CANADA, N8W 5A7",Corporation,,
2918,CJB INSURANCE SERVICES INC.,"130, BRIDGELAND AVENUE, SUITE 300, TORONTO, ONTARIO, CANADA, M6A 1Z4",Corporation,+1(416)787-3427,"SCOURFIELD-THOMAS, MEREDITH J."
418,CLAREMONT MISSISSAUGA INSURANCE BROKERS INC.,"160, KING STREET EAST, MISSISSAUGA, ONTARIO, CANADA, L5A 1T2",Corporation,+1(905)272-0400,"CLAREMONT, FRANK G."
1,COMMERCIAL INSURANCE BROKERS,"56, ABERFOYLE CRESCENT , , TORONTO, ONTARIO, CA",Corporation,416-239-8418,"GOLDBAUM, JOSE"
1,CONDOTTA MERRETT - BRANTFORD,"327, POWELL ROAD, BRANTFORD, ONTARIO, CANADA, N35 0B3",Corporation,519-752-2615,"CONDOTTA, AMEDEO ARTHUR"
1,CONNEX- CALEDON,"15366, AIRPORT ROAD, CALEDON, ONTARIO, CANADA, L7C 1E6",Corporation,289-966-2500,"LEMMON, PAUL"
4071,CONNEX INSURANCE BROKERS LTD.,"7050 BRAMALEA ROAD, STE 12, MISSISSAUGA, ONTARIO, CANADA, L5S 1T1",Corporation,+1(905)564-2222,"LEMMON, PAUL"
1,CORE INS - VANCOUVER,"5220, DUBLIN WAY, 203, NANAIMO, BRITISH COLUMBIA, CANADA, V9T 0H2",Corporation,+1(250)585-2673,"BODFIELD, JILLIAN LOUISE V."
1,CORESERVICE - LONDON,"2102, BLACKWATER ROAD, LONDON, ONTARIO, CANADA, N5X 4J9",Corporation,519-433-8558,"CHOI, GUGSEON (KEVIN)"
3216,CORNELL INSURANCE BROKERS LTD.,"#208- 275 RENFREW DRIVE, MARKHAM, ONTARIO, CANADA, L3R 0C8",Corporation,+1(905)471-3868,"TOWER, KEVIN ROY"
3146,CORPORATE PROTECTION GROUP INC.,"100, EXCHANGE DR, 7, BRAMPTON, ONTARIO, CANADA, L6S 0C8",Corporation,+1(905)796-5444,"THORNE, BRUCE R"
3176,COURTIERS D'ASSURANCE OSTIGUY & GENDRON INC,"1600, BOUL SAINT-MARTIN E, 800, LAVAL, QUEBEC, CANADA, H7G 4R8",Corporation,+1(450)662-2210,"POULIN, MAXIME"
1,COWAN INS- KITCHENER,"25 BRUCE STREET,, BOX 2007, KITCHENER, ONTARIO, CANADA, N2H 6K8",Corporation,519-578-6030,"SHEEDY, MATTHEW C."
1,CRAIG MCDONALD - WALKERTON,"12, COLBORNE STREET SOUTH, WALKERTON, ONTARIO, CANADA, N0G 2V0",Corporation,519-881-2701,"REDDON, MATTHEW RYAN"
2371,"CRAIG, HAMILTON INSURANCE BROKERS INC.","1673 CARLING AVE,, SUITE 210, OTTAWA, ONTARIO, CANADA, K2A 1C4",Corporation,+1(613)722-6549,"CRAIG, GARY KENNETH"
1,CREWSON INS - WASAGA BEACH,"1423, MOSLEY STREET, UNIT # 1, BOX 374, WASAGA BEACH, ONTARIO, CANADA, L9Z 1A4",Corporation,705-429-8885,"CREWSON, EDWARD JOHN THOMAS"
1,CROSS BORDER-TORONTO,"20, DUNDAS STREET WEST, UNIT 910, TORONTO, ONTARIO, CANADA,",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
1776,CROSSLANDS GENERAL INSURANCE BROKERS OF LONDON LTD.,"846, RICHMOND STREET, LONDON, ONTARIO, CANADA, N6A 3H6",Corporation,+1(519)438-5416,"NASSER, MOHAMED"
501,CRYDERMAN INSURANCE BROKERS LTD.,"392, PARK AVENUE EAST, SUITE 103, CHATHAM, ONTARIO, CANADA, N7M 5Y5",Corporation,+1(519)351-1515,"CRYDERMAN, WILLIAM A"
1175,D.A. KURT INSURANCE BROKERS LTD.,"604, BELMONT AVENUE WEST, KITCHENER, ONTARIO, CANADA, N2M 1N5",Corporation,+1(519)579-5440,"LEITCH, JOHN THOMAS"
2151,D.B. THOMAS INSURANCE BROKERS INC.,"4145, NORTH SERVICE ROAD, SUITE #405, BURLINGTON, ONTARIO, CANADA, L7L 6A3",Corporation,+1(905)842-8020,"THOMAS, DARRELL"
184,D.G. BEVAN INSURANCE BROKERS LTD.,"#6 - 166 SAUNDERS ROAD, BARRIE, ONTARIO, CANADA, L4N 9A4",Corporation,+1(705)726-3381,"MCGREGOR, RAY"
510,D.S. CURREY AND SON INSURANCE BROKERS LTD.,"1729, BANK STREET, SUITE 304, OTTAWA, ONTARIO, CANADA, K1V 7Z5",Corporation,+1(613)733-3312,"PHINNEY, SANDRA NICOLE"
1,DALTON TIMMIS - BURLINGTON,"1100, WALKERS LINE, SUITE #600, BURLINGTON, ONTARIO, CANADA, L7N 2G3",Corporation,905-633-9019,"TIMMIS, BRIAN EDWARD"
3818,DAN LAWRIE INSURANCE BROKERS O/B LAWRIE INSURANCE GROUP INC,"105 MAIN ST EAST, 14TH FLOOR, HAMILTON, ONTARIO, CANADA, L8N 1G6",Corporation,+1(905)525-7259,"LAWRIE, DANIEL W."
1,DARLING - OMEMEE,"32, KING ST. E , , OMEMEE, ONTARIO, CANADA, K0L",Corporation,705-799-5217,"BLODGETT, PETER DARREL"
1,DARLING INS.-FENELON FALLS,"8B WATER STREET, FENELON FALLS, ONTARIO, CANADA, K0M 1N0",Corporation,705-887-2042,"KRUK, GREGORY R.J."
2108,DAVID J. ELLIOTT & ASSOCIATES INC.,"17, YORK STREET, LONDON, ONTARIO, CANADA, N6A 1A3",Corporation,+1(519)681-0179,"ELLIOTT, DAVID JOHN"
1,DAWSON & KEENAN - WAWA,"56, BROADWAY AVENUE, P.O. BOX 1489, WAWA, ONTARIO, CANADA, P0S 1K0",Corporation,705-856-4505,"DAY, LAURENCE H."
1,DBI -BURNS INS SERVICE,"105, GRAND RIVER STREET NORTH, PARIS, ONTARIO, CANADA, N3L 2M4",Corporation,519-442-2285,"BROWN, BRADFORD LAWRENCE"
2481,DE COSSE INSURANCE AGENCIES INC.,"860, POIRIER STREET, ST LAURENT, QUEBEC, CANADA, H4L 1G3",Corporation,+1(514)744-4995,"DE COSSE, CLAUDE"
2015,DELBERT R. SMITH INSURANCE BROKERS LIMITED,"1420, YOUVILLE DR, UNIT 12, ORLEANS, ONTARIO, CANADA, K1C 7B3",Corporation,+1(613)830-0550,"ENGBERS, CHRISTOPHER W"
1126,DENNIS KEMP INSURANCE BROKERS LTD.,"857, WARD STREET, P.O. BOX 402, BRIDGENORTH, ONTARIO, CANADA, K0L 1H0",Corporation,+1(705)292-8909,"KEMP, DENNIS EDMUND"
2801,"DESROCHES, VISSER INSURANCE BROKERS LTD.","Unit 217, QUEENSWAY E , MISSISSAUGA, ONTARIO, CANADA, L5A 4B4",Corporation,+1(905)277-1089,"VISSER, JACK G."
1,DEWHURST - NIPIGON,"384, FORT WILLIAM RD, THUNDER BAY, ONTARIO, CANADA, P7B 2Z3",Corporation,+1(807)345-1411,"ROONEY, DAVID"
4159,DIRECTORS GLOBAL RISK CONSULTING INC.,"31, BEMERSYDE DR, ETOBICOKE, ONTARIO, CANADA, M9A 2S9",Consultant,+()416-660-1365,"MALLORY, STEPHEN JOHN"
167,DONALD G. BENO INSURANCE BROKERS LIMITED,"317, SCOTIA STREET, P.O. BOX 235, SCHREIBER, ONTARIO, CANADA, P0T 2S0",Corporation,+1(807)824-2666,"BENO, DONALD GEORGE"
1850,DONALD T RITCHIE INSURANCE BROKER LTD.,"39, JAMES STREET, PARRY SOUND, ONTARIO, CANADA, P2A 1T6",Corporation,+1(705)746-2441,"RITCHIE, DAVID"
1,DONER-HORSELEY - BEETON,"63, CENTRE ST., BEETON, ONTARIO, CANADA, L0G 1A0",Corporation,905-729-2129,"COSTELLO, RICHARD ALLEN"
2510,DONNELL INSURANCE BROKERS LTD.,"3077, MAINWAY DRIVE, BURLINGTON, ONTARIO, CANADA, L7M 1A1",Corporation,+1(905)319-2252,"DONNELL, ROBERT JOSEPH"
610,DONOVAN INSURANCE BROKERS INC.,"72, REGINA ST NORTH, WATERLOO, ONTARIO, CANADA, N2J 3A5",Corporation,+1(519)886-3150,"DONOVAN, KEVIN J."
612,DORCHESTER INSURANCE BROKERS LTD.,"4101, HAMILTON ROAD, DORCHESTER, ONTARIO, CANADA, N0L 1G2",Corporation,+1(519)268-3535,"WALLACE, OWEN DAVID"
1,DPM - CHATHAM,"250, ST. CLAIR STREET, CHATHAM, ONTARIO, CANADA, N7L 3J9",Partnership,519-352-4343,"FERRISS, TIMOTHY"
2421,DPM INSURANCE GROUP,"65, KING STREET, P.O. BOX 790, HARROW, ONTARIO, CANADA, N0P 1G0",Partnership,+1(519)738-2277,"FERRISS, TIMOTHY"
4011,DREAM INSURANCE BROKERS INC.,"16 McAdam Avenue, Unit #1, North York, Ontario, Canada, M6A 0B9",Corporation,+1(833)553-7326,"DOUGLAS, GAVIN ANDRE SEATON"
1,DULIBAN-BEAMSVILLE,"5023, KING STREET, BEAMSVILLE, ONTARIO, CANADA, L0R 1B0",Corporation,855-385-4226,"DULIBAN, JASON T."
1,DYNAMIC INSURANCE BROKERS,"1769 REGENT ST SOUTH, UNIT #4, SUDBURY, ONTARIO, CANADA, P3E 3Z7",Corporation,,"HUTCHISON, GEORGE ROSS"
16,E R ADAMS INSURANCE LIMITED,"207, MAIN STREET, P.O. BOX 68, DELHI, ONTARIO, CANADA, N4B 2W8",Corporation,+1(519)582-2210,"MURPHY, MARIANNE ALEXIS"
216,E. BOLLENBACH INSURANCE BROKERS LIMITED,"268, FREDERICK ST, KITCHENER, ONTARIO, CANADA, N2H 2N4",Corporation,+1(519)743-6379,"DE HAAN, ANGELA"
129,E.A. TED BARRON REALTY & INSURANCE LTD.,"P.O. BOX 399, 34 MAIN ST, COBDEN, ONTARIO, CANADA, K0J 1K0",Corporation,+1(613)646-2111,"BARRON, EDWIN ALLEN"
136,E.C. MARSHALL INSURANCE / FINANCIAL SERVICES INC.,"2, FEAD STREET, ORANGEVILLE, ONTARIO, CANADA, L9W 1A7",Corporation,+1(519)941-2000,"MARSHALL, CURTIS"
1,E.R. ADAMS INS - PORT DOVER,"521, MAIN STREET, P. O. BOX 1508, PORT DOVER, ONTARIO, CANADA, N0A 1N0",Corporation,519-583-1912,"MURPHY, MARIANNE ALEXIS"
3821,EAGLE UNDERWRITING GROUP INC.,"201 COUNTY COURT BLVD, STE 505, BRAMPTON, ONTARIO, CANADA, L6W 4L2",Wholesaler / MGA,+1(905)455-6608,"WILLS, MICHAEL CHARLES"
1963,EARL SHAW INSURANCE BROKERS LTD.,"2001, HWY 15, R.R.#6, KINGSTON, ONTARIO, CANADA, K7L 4V3",Corporation,+1(613)542-6573,"SHAW, CHRISTOPHER"
3051,EASYWAY INSURANCE BROKERS INC.,"550, MATHESON BLVD. WEST, UNIT #111, MISSISSAUGA, ONTARIO, CANADA, L5R 4B8",Corporation,+1(905)890-0123,"MCGLYNN, RANDOLPH BRENT"
1,EASYWAY INSURANCE- UXBRIDGE,"2 ELGIN PARK DRIVE, UNIT E, UXBRIDGE, ONTARIO, CANADA, L9P 0B1",Corporation,905-852-3309,"MCGLYNN, RANDOLPH BRENT"
1,EDMONDS-GALLAGHER - PETAWAWA,"7, HILDA STREET , , PETAWAWA, ONTARIO, CANADA, K",Corporation,613-687-7300,"EDMONDS, LISA"
661,EDMONDS-GALLAGHER-MCLAUGHLIN INSURANCE BROKERS LIMITED,"270, LAKE STREET, PEMBROKE, ONTARIO, CANADA, K8A 7Y9",Corporation,+1(613)735-0621,"EDMONDS, LISA"
1,EGR - MONTREAL,"1100 BOUL ROBERT-BOURASSA, 6E, MONTREAL, QUEBEC, CANADA, H3B 3A3",Corporation,514-370-4800,"SHELDON, PAUL KENNETH"
1,ELLIOTT-NEWCASTLE,"97 KING AVE EAST, STE 102, NEWCASTLE, ONTARIO, CANADA, L1B 1H4",Corporation,,"ELLIOTT, DAVID STEWART"
3615,EMERY INSURANCE BROKERS INC.,"474, SUTHERLAND DRIVE, TORONTO, ONTARIO, CANADA, M4G 1K8",Corporation,+1(647)407-3500,"EMERY, JOHN ""ROBERT"""
1352,ENCON GROUP INC.,"1400, BLAIR PLACE, SUITE 500, OTTAWA, ONTARIO, CANADA, K1J 9B8",Wholesaler / MGA,+1(613)786-2000,"COOK, DAVID GARY"
12,ENSURCO INS- STRATFORD,"68, WELLINGTON STREET, STRATFORD, ONTARIO, CANADA, N5A 2L2",Corporation,519-271-9842,"FARAONE, CARLO ANTHONY"
10,ENSURCO INSURANCE- MISSISSAUGA,"7071, AIRPORT ROAD, SUITE #207, MISSISSAUGA, ONTARIO, CANADA, L4T 4J3",Corporation,905-678-2207,"FARAONE, CARLO ANTHONY"
11,ENSURCO INSURANCE S.S.MARIE,"114/116/118 MARCH ST, SAULT ST MARIE, ONTARIO, CANADA, P6A 2Z3",Corporation,705-949-8424,"No Principal Broker,"
1,ENSURCO INSURANCE- THORNHILL,"59, SPRINGFIELD WAY, THORNHILL, ONTARIO, CANADA, L4L 5E5",Corporation,416-518-8333,"FARAONE, CARLO ANTHONY"
4117,EON INSURANCE INC.,"3950, 14TH AVE, UNIT 202, MARKHAM, ONTARIO, CANADA, L3R 0A9",Corporation,+()416-716-3226,"HUI, LOUISA WAI-SUM"
1,ERB & ERB INSURANCE BROKERS,"818, VICTORIA N ST, KITCHENER, ONTARIO, CANADA, N2B 3C1",Corporation,,"YULE, CAMERON E. KABEL"
1054,ERNEST G.W. JACOBS INSURANCE BROKER,"1050, MORRISON DRIVE, 3RD FLOOR, OTTAWA, ONTARIO, CANADA, K2H 8K7",Sole Proprietor,+1(613)594-2873,"JACOBS, ERNEST GEORGE W."
3510,ESCAPADE TRAVEL INSURANCE LTD.,"54, NANETTE DRIVE, LONDON, ONTARIO, CANADA, N5X 3L4",Corporation,+1(519)601-1820,"CULLEN, JAMES MICHAEL"
1,ETC- RICHMOND HILL,"1550 16TH AVENUE, BLDF F, #100, RICHMOND HILL, ONTARIO, CANADA, L4B 3K9",Corporation,,"KWOK, CALVIN"
1,ETHERINGTON INS - SUTTON,"P.O. BOX 158, 20947 DALTON ROAD, SUTTON WEST, ONTARIO, CANADA, L0E 1R0",Corporation,905-722-3533,
2913,EYTON-JONES ASSURANCE INC.,"186, SUTTON PL., SUITE 120, BEACONFIELD, QUEBEC, CANADA, H9W 5S3",Corporation,+1(514)695-6772,"EYTON-JONES, LYNN MARGARET"
